UBIGEO,DISTRITO,PROVINCIA,DEPARTAMEN,area_km2,densidad,descargas_anio,altitud,estrato,legacy_N,legacy_py,legacy_tasa,legacy_letalidad
061104,CATILLUC,SAN MIGUEL,CAJAMARCA,202.7,3.41,691,3475.40169039146,2500-3500,0,24787.4290718039,0,0
061105,EL PRADO,SAN MIGUEL,CAJAMARCA,70.6,0.9,64,2681.57307692308,2500-3500,0,14625.2148809524,0,0
061106,LA FLORIDA,SAN MIGUEL,CAJAMARCA,55.2,1.85,102,1086.28155339806,500-1500,0,19134.2412220702,0,0
061107,LLAPA,SAN MIGUEL,CAJAMARCA,142.8,1.8,257,3464.45772409409,2500-3500,0,40205.676883229,0,0
061108,NANCHOC,SAN MIGUEL,CAJAMARCA,360.5,0.37,133,695.611417125689,500-1500,0,12294.0007283321,0,0
061109,NIEPOS,SAN MIGUEL,CAJAMARCA,155.6,0.5,78,2269.91121495327,1500-2500,0,28416.6746055374,0,0
061110,SAN GREGORIO,SAN MIGUEL,CAJAMARCA,309.6,0.67,207,1076.20607122008,500-1500,0,20240.0737025731,0,0
061111,SAN SILVESTRE DE COCHAN,SAN MIGUEL,CAJAMARCA,134.7,4.07,548,3342.81678880746,2500-3500,0,32519.9206559111,0,0
061112,TONGOD,SAN MIGUEL,CAJAMARCA,161.7,2.19,354,3107.66890005584,2500-3500,0,21520.7443267776,0,0
061113,UNION AGUA BLANCA,SAN MIGUEL,CAJAMARCA,170.7,0.37,63,1754.27801268499,1500-2500,0,27596.4084462654,0,0
061201,SAN PABLO,SAN PABLO,CAJAMARCA,200.7,0.74,149,2769.40610961366,2500-3500,0,119376.118897228,0,0
061202,SAN BERNARDINO,SAN PABLO,CAJAMARCA,166.9,2.79,466,1798.27218614719,1500-2500,0,40496,0,0
061203,SAN LUIS,SAN PABLO,CAJAMARCA,42.9,0,0,1456.4570230608,500-1500,0,7949.944386149,0,
061204,TUMBADEN,SAN PABLO,CAJAMARCA,256.3,2.99,766,3392.38321039691,2500-3500,0,32626.0271960838,0,0
061301,SANTA CRUZ,SANTA CRUZ,CAJAMARCA,105.1,4.8,504,1914.68593615186,1500-2500,0,86859.0229615267,0,0
061302,ANDABAMBA,SANTA CRUZ,CAJAMARCA,8.6,4.42,38,2307.60416666667,1500-2500,0,11477.5837676843,0,0
061303,CATACHE,SANTA CRUZ,CAJAMARCA,566.4,1.38,782,2167.88958034147,1500-2500,0,88411.1965083232,0,0
061304,CHANCAYBAÑOS,SANTA CRUZ,CAJAMARCA,129.1,1.89,244,2011.89433170049,1500-2500,0,30699.2079885877,0,0
061305,LA ESPERANZA,SANTA CRUZ,CAJAMARCA,60.1,6.93,416,2093.11127819549,1500-2500,0,20686.5123379339,0,0
061306,NINABAMBA,SANTA CRUZ,CAJAMARCA,57.9,3.86,223,2748.08837209302,2500-3500,0,17356.9816158684,0,0
061307,PULAN,SANTA CRUZ,CAJAMARCA,158.7,2.5,397,2645.71525808281,2500-3500,0,34158.0338213024,0,0
061308,SAUCEPAMPA,SANTA CRUZ,CAJAMARCA,31.8,4.28,136,2103.85352112676,1500-2500,0,12185.1095700416,0,0
061309,SEXI,SANTA CRUZ,CAJAMARCA,191.1,1.85,354,1891.27516462841,1500-2500,0,3871.03611738149,0,0
061310,UTICYACU,SANTA CRUZ,CAJAMARCA,43.6,3.54,154,2312.07708333333,1500-2500,0,10983.5264797508,0,0
061311,YAUYUCAN,SANTA CRUZ,CAJAMARCA,34,4.92,167,2476.38933333333,1500-2500,0,25296.4452078324,0,0
070101,CALLAO,CALLAO,CALLAO,50.1,0,0,19.9929701230228,0-500,0,4668315.07388809,0,
070102,BELLAVISTA,CALLAO,CALLAO,4.6,0,0,36.5769230769231,0-500,0,726839.611287887,0,
070103,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,1.9,0,0,58.9090909090909,0-500,0,419114.994517329,0,
070104,LA PERLA,CALLAO,CALLAO,3.3,0,0,25.3947368421053,0-500,0,579049.667253906,0,
070105,LA PUNTA,CALLAO,CALLAO,0.8,0,0,1.14285714285714,0-500,0,34962.0645975271,0,
070106,VENTANILLA,CALLAO,CALLAO,78.1,0,0,140.378285714286,0-500,0,3410430.22496394,0,
070107,MI PERU,CALLAO,CALLAO,2.8,0,0,152.575757575758,0-500,0,480276.287091465,0,
080101,CUSCO,CUSCO,CUSCO,85.9,3.18,273,3861.38326446281,>3500,2,1065132.29058487,1.87770103082856,814.000814000814
080102,CCORCA,CUSCO,CUSCO,161.8,10.06,1628,3956.12233752048,>3500,0,21667.0103820598,0,0
080103,POROY,CUSCO,CUSCO,29.1,8.91,259,3766.12048192771,>3500,1,113571.285952006,8.80504250363593,429.000429000429
080104,SAN JERONIMO,CUSCO,CUSCO,95.8,5.17,495,3716.98983364141,>3500,1,645667.302251337,1.54878525908492,224.466891133558
080105,SAN SEBASTIAN,CUSCO,CUSCO,68.3,5.61,383,3602.96296296296,>3500,1,1223991.05264877,0.816999436258916,290.107339715695
080106,SANTIAGO,CUSCO,CUSCO,59.1,7.84,463,3779.09940652819,>3500,1,939097.464541016,1.06485219879573,239.980801535877
080107,SAYLLA,CUSCO,CUSCO,24.2,5.5,133,3629.60869565217,>3500,0,76828.6294468969,0,0
080108,WANCHAQ,CUSCO,CUSCO,5.9,5.61,33,3315.69230769231,2500-3500,0,552755.443346144,0,0
080201,ACOMAYO,ACOMAYO,CUSCO,141.6,11.31,1601,3988.57934038581,>3500,0,41423.4925181702,0,0
080202,ACOPIA,ACOMAYO,CUSCO,79.3,4.21,334,3828.88346281909,>3500,0,27530.7029900332,0,0
080203,ACOS,ACOMAYO,CUSCO,138,14.2,1960,3706.88640714742,>3500,0,21128.0511195606,0,0
080204,MOSOC LLACTA,ACOMAYO,CUSCO,36.3,7.13,259,3868.54368932039,>3500,0,9501.14758497317,0,0
080205,POMACANCHI,ACOMAYO,CUSCO,267.9,6.77,1814,4018.89271653543,>3500,2,68293.2088500196,29.285488757634,122.503981379395
080206,RONDOCAN,ACOMAYO,CUSCO,183.4,4.51,827,3834.0202020202,>3500,0,17073.0665993946,0,0
080207,SANGARARA,ACOMAYO,CUSCO,86.2,3.18,274,4020.14489795918,>3500,3,30587.1164483261,98.080510631599,1216.54501216545
080301,ANTA,ANTA,CUSCO,187.8,4.72,886,3632.87359022556,>3500,0,231314.290144728,0,0
080302,ANCAHUASI,ANTA,CUSCO,124.2,6.97,866,3867.01769285209,>3500,1,70106.1704059136,14.2640796695928,128.303823453939
080303,CACHIMAYO,ANTA,CUSCO,43.7,7.51,328,3701.32056451613,>3500,0,24843.624766878,0,0
080304,CHINCHAYPUJIO,ANTA,CUSCO,396.4,5.82,2307,3551.51268922529,>3500,0,38897.1318077803,0,0
080305,HUAROCONDO,ANTA,CUSCO,220.6,4.58,1010,4073.66933226709,>3500,0,41469.1596781025,0,0
080306,LIMATAMBO,ANTA,CUSCO,506.5,5.68,2877,3583.64061956143,>3500,0,69482.0294865277,0,0
080307,MOLLEPATA,ANTA,CUSCO,369.5,5.38,1988,3361.74904580153,2500-3500,0,31568.8768115942,0,0
080308,PUCYURA,ANTA,CUSCO,34,8.49,289,3641.75844155844,>3500,0,28405.1800562676,0,0
080309,ZURITE,ANTA,CUSCO,61,2.75,168,3565.86251808973,>3500,1,33828.0265957447,29.5612869160329,661.375661375661
080401,CALCA,CALCA,CUSCO,313,4.22,1321,4106.0729988726,>3500,1,211199.966510701,4.73484923563817,84.1113634452015
080402,COYA,CALCA,CUSCO,70.4,3.15,222,3740.02889447236,>3500,0,32690.0024644031,0,0
080403,LAMAY,CALCA,CUSCO,95.7,3.06,293,3954.50875576037,>3500,1,53661.6918918919,18.6352678185143,379.218809252939
080404,LARES,CALCA,CUSCO,733.2,2.78,2038,3984.68569704285,>3500,0,57376.2597342398,0,0
080405,PISAC,CALCA,CUSCO,148,1.4,207,3900.04827175209,>3500,1,104621.896805252,9.55822854045028,536.768652710682
080406,SAN SALVADOR,CALCA,CUSCO,128.3,4.78,613,3741.33425034388,>3500,1,55549.4802361817,18.0019686187569,181.257930034439
080407,TARAY,CALCA,CUSCO,55,2.29,126,3823.77022653722,>3500,0,43910.7700745033,0,0
080408,YANATILE,CALCA,CUSCO,1995.9,4.73,9441,2883.80210227525,2500-3500,0,84682.9017829215,0,0
080501,YANAOCA,CANAS,CUSCO,291.9,7.4,2160,4076.98006644518,>3500,7,83412.0154805418,83.9207632098633,360.082304526749
080502,CHECCA,CANAS,CUSCO,505.5,10.42,5267,4152.78210251955,>3500,13,49307.1042911461,263.65369021142,274.244246144759
080503,KUNTURKANKI,CANAS,CUSCO,395,12.6,4977,4175.28409090909,>3500,3,46579.0192159877,64.4066803143482,66.9747505190543
080504,LANGUI,CANAS,CUSCO,171.7,13.07,2244,4188.56776180698,>3500,0,18851.4780578898,0,0
080505,LAYO,CANAS,CUSCO,427.4,9.74,4163,4421.92093885114,>3500,2,49839.21875,40.1290399440702,53.3803080043772
080506,PAMPAMARCA,CANAS,CUSCO,31.3,8.38,262,3876.05898876405,>3500,0,16988.0189174987,0,0
080507,QUEHUE,CANAS,CUSCO,149.3,13.3,1986,4122.55306603774,>3500,4,23843.5062869823,167.760561381187,223.788743426206
080508,TUPAC AMARU,CANAS,CUSCO,115.5,9.28,1072,3907.53969465649,>3500,1,23533.1364323507,42.4932733838789,103.648424543947
080601,SICUANI,CANCHIS,CUSCO,648.7,10.47,6792,4280.05659609121,>3500,4,582692.057405641,6.86468941727037,65.4364611961785
080602,CHECACUPE,CANCHIS,CUSCO,940.4,7.53,7081,4701.46026676686,>3500,0,46922.3238297053,0,0
080603,COMBAPATA,CANCHIS,CUSCO,174,8.29,1442,4173.25834175935,>3500,1,45105.0017864232,22.1704901982956,77.0534751117275
080604,MARANGANI,CANCHIS,CUSCO,440.3,14.36,6323,4493.53847691385,>3500,3,93245.0646704295,32.1732845658198,52.7175918604038
080605,PITUMARCA,CANCHIS,CUSCO,1094.9,5.45,5967,4819.01910828026,>3500,3,75399.0783577571,39.7882847554908,55.8628009608402
080606,SAN PABLO,CANCHIS,CUSCO,524.9,8.2,4304,4484.33960678878,>3500,1,40083.161461794,24.9481319220084,25.8157786038827
080607,SAN PEDRO,CANCHIS,CUSCO,56.2,10.49,590,3850.51572327044,>3500,1,25184.0127614321,39.7077308319762,188.323917137476
080608,TINTA,CANCHIS,CUSCO,82.8,9.87,817,3777.62420382166,>3500,0,49147.0182515058,0,0
080701,SANTO TOMAS,CHUMBIVILCAS,CUSCO,1907.5,12.9,24607,4457.77573833839,>3500,12,205078.285782734,58.5142398386984,54.1851234743501
080702,CAPACMARCA,CHUMBIVILCAS,CUSCO,268.3,12.51,3356,3935.55103380374,>3500,0,37002.1753246753,0,0
080703,CHAMACA,CHUMBIVILCAS,CUSCO,652.5,12.57,8202,4000.72897322029,>3500,4,58331.8527895695,68.5731690099043,54.1873255845458
080704,COLQUEMARCA,CHUMBIVILCAS,CUSCO,453,8.49,3846,3863.13933151963,>3500,2,63732.3559767571,31.3812343722142,57.780088981337
080705,LIVITACA,CHUMBIVILCAS,CUSCO,960.8,11.88,11414,4197.26679497755,>3500,8,115548.309902393,69.235110463821,77.8770710433581
080706,LLUSCO,CHUMBIVILCAS,CUSCO,315.4,10.98,3463,4230.08075744918,>3500,0,38552.9049753474,0,0
080707,QUIÑOTA,CHUMBIVILCAS,CUSCO,226.4,9.03,2044,4024.8702556158,>3500,2,36057.0557482656,55.4676458877595,108.719286801479
080708,VELILLE,CHUMBIVILCAS,CUSCO,572,15.48,8855,4157.05258302583,>3500,5,76453.5984803514,65.3991453559246,62.7391931739758
080801,ESPINAR,ESPINAR,CUSCO,740.5,10.33,7649,4156.45535396656,>3500,5,355191.060153718,14.0769308716163,72.6311355151727
080802,CONDOROMA,ESPINAR,CUSCO,517.1,10.74,5554,4774.06121756826,>3500,3,7758.59040178571,386.668176130231,60.0168047053175
080803,COPORAQUE,ESPINAR,CUSCO,1546.8,11.58,17912,4278.37116738587,>3500,12,85237.3200468933,140.783403248697,74.4379931517046
080804,OCORURO,ESPINAR,CUSCO,360.5,13.17,4748,4341.93932748538,>3500,0,8733.46956521739,0,0
080805,PALLPATA,ESPINAR,CUSCO,820.1,12.85,10538,4221.40925648168,>3500,3,45811.0095516569,65.4864415641653,31.6315556399064
080806,PICHIGUA,ESPINAR,CUSCO,274.8,13.77,3784,4020.87968,>3500,3,25028.4143646409,119.863765889951,88.0902043692741
080807,SUYCKUTAMBO,ESPINAR,CUSCO,629.3,12.9,8118,4430.29725588522,>3500,2,13577.1609756098,147.30620072877,27.3740111138485
080808,ALTO PICHIGUA,ESPINAR,CUSCO,360.7,13.47,4859,4146.45583211323,>3500,3,17634.6767177459,170.119364704944,68.6012211017356
080901,SANTA ANA,LA CONVENCION,CUSCO,391.8,6.75,2645,2179.72599954823,1500-2500,0,268564.899109792,0,0
080902,ECHARATE,LA CONVENCION,CUSCO,7603.6,15.69,119300,1702.67971961202,1500-2500,0,194705.446819965,0,0
080903,HUAYOPATA,LA CONVENCION,CUSCO,530.6,11.23,5959,3031.74424808269,2500-3500,0,49218.0723981901,0,0
080904,MARANURA,LA CONVENCION,CUSCO,164.7,3.87,637,2097.464171123,1500-2500,0,46221.3508245877,0,0
080905,OCOBAMBA,LA CONVENCION,CUSCO,863.5,5.15,4447,2954.80527445569,2500-3500,0,53473.2151037345,0,0
080906,QUELLOUNO,LA CONVENCION,CUSCO,1966.8,11.61,22835,1871.28575285753,1500-2500,0,136128.012905775,0,0
080907,KIMBIRI,LA CONVENCION,CUSCO,541.4,12.68,6865,2173.47612037946,1500-2500,1,144031.412897016,6.94292987818573,16.1851582099215
080908,SANTA TERESA,LA CONVENCION,CUSCO,1330.3,4.99,6638,3597.43118536197,>3500,0,62423.0012914335,0,0
080909,VILCABAMBA,LA CONVENCION,CUSCO,2366.6,8.76,20731,3030.42879528411,2500-3500,0,91534.0642919201,0,0
080910,PICHARI,LA CONVENCION,CUSCO,505.8,11.93,6034,1766.19180470793,1500-2500,0,222763.244074924,0,0
080911,INKAWASI,LA CONVENCION,CUSCO,771.5,6.65,5130,2851.68863714384,2500-3500,0,45596.8748744728,0,0
080912,VILLA VIRGEN,LA CONVENCION,CUSCO,439,14.76,6480,2449.34265031168,1500-2500,0,21678.4604651163,0,0
080913,VILLA KINTIARINA,LA CONVENCION,CUSCO,198.8,17.14,3407,1551.56718403548,1500-2500,0,21421.3336170213,0,0
080914,MEGANTONI,LA CONVENCION,CUSCO,10713.8,34.75,372305,577.850813398714,500-1500,1,67240.1530517675,14.8720660886972,0.298441092950971
080915,KUMPIRUSHIATO,LA CONVENCION,CUSCO,2940.4,10.67,31374,2106.24627269448,1500-2500,0,29028,0,0
080916,CIELO PUNCO,LA CONVENCION,CUSCO,102.2,18.12,1852,1634.63180639585,1500-2500,0,11302,0,0
080917,MANITEA,LA CONVENCION,CUSCO,142.6,23.37,3333,1764.98636081835,1500-2500,0,18109,0,0
080918,UNION ASHANINKA,LA CONVENCION,CUSCO,307,15.53,4768,1621.79117392558,1500-2500,0,29476,0,0
081001,PARURO,PARURO,CUSCO,153,4.25,650,3745.5487593768,>3500,0,31279.0103478011,0,0
081002,ACCHA,PARURO,CUSCO,239.2,8.79,2103,3768.5167587477,>3500,0,28013.636992765,0,0
081003,CCAPI,PARURO,CUSCO,326.1,7.17,2338,3563.44120032441,>3500,1,27976.6664566929,35.7440727095908,47.523999619808
081004,COLCHA,PARURO,CUSCO,140.1,7.7,1079,3509.87649653434,>3500,0,8475.64168377823,0,0
081005,HUANOQUITE,PARURO,CUSCO,361.6,7.91,2860,3601.10336421258,>3500,3,45631.1125879593,65.744616553391,116.550116550117
081006,OMACHA,PARURO,CUSCO,428.2,11.69,5006,4055.32118591723,>3500,4,52474.173824478,76.2279748010838,88.7823500688063
081007,PACCARITAMBO,PARURO,CUSCO,142.3,8.44,1201,3470.76670792079,2500-3500,0,18775.2082152975,0,0
081008,PILLPINTO,PARURO,CUSCO,78.6,9.46,744,3660.11646136618,>3500,0,9255.30740037951,0,0
081009,YAURISQUE,PARURO,CUSCO,101,9.2,929,3790.40802092415,>3500,0,17277.9347826087,0,0
081101,PAUCARTAMBO,PAUCARTAMBO,CUSCO,1094.2,8.96,9804,3405.13204651914,2500-3500,0,121494.599939954,0,0
081102,CAICAY,PAUCARTAMBO,CUSCO,107.1,3.98,426,3891.83017312448,>3500,1,27659.9347753744,36.15337520211,260.824204486176
081103,CHALLABAMBA,PAUCARTAMBO,CUSCO,715.7,6.69,4788,3621.93005437469,>3500,0,84713.0422475708,0,0
081104,COLQUEPATA,PAUCARTAMBO,CUSCO,460.6,2.54,1170,3855.89921290075,>3500,0,80114.107099075,0,0
081105,HUANCARANI,PAUCARTAMBO,CUSCO,145.9,3.06,446,3835.53377563329,>3500,0,70908.2584745763,0,0
081106,KOSÑIPATA,PAUCARTAMBO,CUSCO,3275.9,24.28,79539,2026.938173859,1500-2500,0,44108.0818833163,0,0
081201,URCOS,QUISPICANCHI,CUSCO,141,8.34,1176,3725.91989987484,>3500,0,110174.304489319,0,0
081202,ANDAHUAYLILLAS,QUISPICANCHI,CUSCO,85.9,7.61,654,3558.79402677652,>3500,1,63512.5102071006,15.744929569611,169.894665307509
081203,CAMANTI,QUISPICANCHI,CUSCO,3376.4,40.18,135664,1838.07634028051,1500-2500,0,23545.1408450704,0,0
081204,CCARHUAYO,QUISPICANCHI,CUSCO,304.3,5.51,1677,4278.77539175856,>3500,0,28447.2681760204,0,0
081205,CCATCA,QUISPICANCHI,CUSCO,297.6,5.24,1559,3897.32431629013,>3500,1,135811.526697254,7.36314526696371,71.2707576081534
081206,CUSIPATA,QUISPICANCHI,CUSCO,243.2,8.54,2077,4273.7354862119,>3500,0,41890.0002139953,0,0
081207,HUARO,QUISPICANCHI,CUSCO,108.7,6.47,703,4134.3336038961,>3500,1,44796.7076641594,22.3230690857237,158.052789631737
081208,LUCRE,QUISPICANCHI,CUSCO,118.3,5.41,640,3721.89753178758,>3500,0,47659.4144620811,0,0
081209,MARCAPATA,QUISPICANCHI,CUSCO,1305.5,7.26,9478,4208.27072609049,>3500,0,44587.3937360179,0,0
081210,OCONGATE,QUISPICANCHI,CUSCO,950.9,6.74,6409,4489.84665367122,>3500,5,167656.855513308,29.8228186654921,86.6836566633727
081211,OROPESA,QUISPICANCHI,CUSCO,78.5,5.53,434,3667.53483146067,>3500,0,106071.367740185,0,0
081212,QUIQUIJANA,QUISPICANCHI,CUSCO,365.2,8.16,2980,4019.66554054054,>3500,0,106987.89121731,0,0
081301,URUBAMBA,URUBAMBA,CUSCO,161.2,1.03,166,3964.44541963796,>3500,0,216009.737102747,0,0
081302,CHINCHERO,URUBAMBA,CUSCO,102.6,9.09,933,3843.94148020654,>3500,0,111666.603338039,0,0
081303,HUAYLLABAMBA,URUBAMBA,CUSCO,76.9,3.63,279,3549.42807825086,>3500,0,57111.7293281654,0,0
081304,MACHUPICCHU,URUBAMBA,CUSCO,361.5,4.96,1793,3456.94945054945,2500-3500,0,51363.4062775525,0,0
081305,MARAS,URUBAMBA,CUSCO,141.4,7.39,1045,3441.37173100872,2500-3500,0,60957.5173131223,0,0
081306,OLLANTAYTAMBO,URUBAMBA,CUSCO,579.9,4.01,2325,4054.56478658537,>3500,0,106395.266191376,0,0
081307,YUCAY,URUBAMBA,CUSCO,23.8,4.99,119,3617.96268656716,>3500,0,30650.3223801066,0,0
090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,510.2,9.71,4954,4446.92665628784,>3500,5,386038.854220368,12.9520641389785,112.14282510205
090102,ACOBAMBILLA,HUANCAVELICA,HUANCAVELICA,736.3,8.16,6008,4519.86665067754,>3500,2,16327.9861864825,122.489079618143,36.9877200769345
090103,ACORIA,HUANCAVELICA,HUANCAVELICA,543.2,7.6,4128,3855.49569175744,>3500,2,146645.157885971,13.6383637130056,53.832902670112
090104,CONAYCA,HUANCAVELICA,HUANCAVELICA,41.4,10.59,438,4035.53978494624,>3500,0,7461.02389078498,0,0
090105,CUENCA,HUANCAVELICA,HUANCAVELICA,55,4.5,248,3900.8656,>3500,0,9275.29292035398,0,0
090106,HUACHOCOLPA,HUANCAVELICA,HUANCAVELICA,337.3,9.31,3140,4556.87454164484,>3500,0,15705.5520338088,0,0
090107,HUAYLLAHUARA,HUANCAVELICA,HUANCAVELICA,36.4,7.3,266,3839.88048780488,>3500,0,5873.53010279002,0,0
090108,IZCUCHACA,HUANCAVELICA,HUANCAVELICA,12.3,6.77,83,3380.73571428571,2500-3500,0,8215.05349344978,0,0
090109,LARIA,HUANCAVELICA,HUANCAVELICA,64.3,10.14,652,4327.88873626374,>3500,0,6254.37081659973,0,0
090110,MANTA,HUANCAVELICA,HUANCAVELICA,158.5,9.26,1468,4261.70532212885,>3500,0,7951.01247401247,0,0
090111,MARISCAL CACERES,HUANCAVELICA,HUANCAVELICA,5.2,6.52,34,3236.31666666667,2500-3500,0,4343.63035019455,0,0
090112,MOYA,HUANCAVELICA,HUANCAVELICA,94.5,9.76,922,4037.05855018587,>3500,0,7767.60351966874,0,0
090113,NUEVO OCCORO,HUANCAVELICA,HUANCAVELICA,245.8,8.24,2025,4514.28607142857,>3500,0,15009.0350480498,0,0
090114,PALCA,HUANCAVELICA,HUANCAVELICA,80.8,7.49,605,4140.81768558952,>3500,1,16468.6927680798,60.7212736361343,183.654729109275
090115,PILCHACA,HUANCAVELICA,HUANCAVELICA,39.7,6.16,245,3760.12866817156,>3500,0,4636.15340909091,0,0
090116,VILCA,HUANCAVELICA,HUANCAVELICA,308.4,11.48,3540,4224.81129911098,>3500,0,15919.848074922,0,0
090117,YAULI,HUANCAVELICA,HUANCAVELICA,320.3,10.6,3395,4079.8746548868,>3500,1,173718.041591672,5.75645448703896,32.7278677794142
090118,ASCENSION,HUANCAVELICA,HUANCAVELICA,408.6,7.3,2983,4610.18639308855,>3500,1,173768.187273841,5.75479330070989,37.2481096584348
090119,HUANDO,HUANCAVELICA,HUANCAVELICA,195.3,9.17,1791,4086.87296564195,>3500,0,57177.7621997281,0,0
090201,ACOBAMBA,ACOBAMBA,HUANCAVELICA,123.3,7.01,864,3429.14112615823,2500-3500,2,84295.1418358889,23.726159734018,257.201646090535
090202,ANDABAMBA,ACOBAMBA,HUANCAVELICA,81.8,2.29,187,3442.00216684724,2500-3500,0,27325.6145421357,0,0
090203,ANTA,ACOBAMBA,HUANCAVELICA,90.5,6.43,582,3648.72975609756,>3500,2,38221.506782535,52.3265608386189,381.825124093165
090204,CAJA,ACOBAMBA,HUANCAVELICA,86.9,5.59,486,3235.95514780836,2500-3500,0,15516.9809220986,0,0
090205,MARCAS,ACOBAMBA,HUANCAVELICA,171.7,4.79,822,2898.09907597536,2500-3500,0,13069.9885859226,0,0
090206,PAUCARA,ACOBAMBA,HUANCAVELICA,220.1,8.69,1913,4041.74307507025,>3500,0,76315.1751589143,0,0
090207,POMACOCHA,ACOBAMBA,HUANCAVELICA,55.2,6.26,346,3307.8115942029,2500-3500,0,24776.972082072,0,0
090208,ROSARIO,ACOBAMBA,HUANCAVELICA,96.9,5.33,516,3641.499543379,>3500,0,42846.7319223986,0,0
090301,LIRCAY,ANGARAES,HUANCAVELICA,825.3,9.82,8104,4278.46415215301,>3500,4,228261.017169877,17.5237981920632,54.8426017330262
090302,ANCHONGA,ANGARAES,HUANCAVELICA,75.3,7.38,556,3716.57511737089,>3500,0,68118.2838966714,0,0
090303,CALLANMARCA,ANGARAES,HUANCAVELICA,24.7,5.43,134,3518.81588447653,>3500,1,5199.51104100946,192.325776811093,829.187396351576
090304,CCOCHACCASA,ANGARAES,HUANCAVELICA,107.3,9.4,1009,4140.93103448276,>3500,0,27590.0310945274,0,0
090305,CHINCHO,ANGARAES,HUANCAVELICA,172.6,3.4,587,2717.22392638037,2500-3500,0,8244.53380423814,0,0
090306,CONGALLA,ANGARAES,HUANCAVELICA,209.1,5.86,1225,3685.30967469371,>3500,0,32645.3197598538,0,0
090307,HUANCA-HUANCA,ANGARAES,HUANCAVELICA,107.2,7.3,783,3942.81265406738,>3500,0,12022.137737175,0,0
090308,HUAYLLAY GRANDE,ANGARAES,HUANCAVELICA,31.8,6.02,191,3908.46408839779,>3500,0,8791.45149592022,0,0
090309,JULCAMARCA,ANGARAES,HUANCAVELICA,51.2,6.36,326,3208.81058020478,2500-3500,0,16867.4111169376,0,0
090310,SAN ANTONIO DE ANTAPARCO,ANGARAES,HUANCAVELICA,33.8,8.88,300,3346.38701298701,2500-3500,0,20703.6147938561,0,0
090311,SANTO TOMAS DE PATA,ANGARAES,HUANCAVELICA,139.1,3.95,549,3940.57279084552,>3500,0,12926.2350260417,0,0
090312,SECCLLA,ANGARAES,HUANCAVELICA,162.6,10.85,1764,4096.22653721683,>3500,1,28650.0027124774,34.9040106570213,62.9881582262535
090401,CASTROVIRREYNA,CASTROVIRREYNA,HUANCAVELICA,922,4.08,3762,4453.3344804512,>3500,0,27956.1012816505,0,0
090402,ARMA,CASTROVIRREYNA,HUANCAVELICA,300.3,3.99,1198,4055.23451717053,>3500,0,8378.14682539683,0,0
090403,AURAHUA,CASTROVIRREYNA,HUANCAVELICA,347,4.53,1572,4447.46532893066,>3500,0,12964.1432274789,0,0
090404,CAPILLAS,CASTROVIRREYNA,HUANCAVELICA,400,1.23,492,2878.10253025303,2500-3500,0,7890.08016877637,0,0
090405,CHUPAMARCA,CASTROVIRREYNA,HUANCAVELICA,365.8,4.5,1646,4442.73181928002,>3500,0,8178.20631578947,0,0
090406,COCAS,CASTROVIRREYNA,HUANCAVELICA,80.9,2.55,206,3850.44191096634,>3500,0,6423.2599469496,0,0
090407,HUACHOS,CASTROVIRREYNA,HUANCAVELICA,175.3,3.45,605,3922.79386626446,>3500,0,7481.89817792069,0,0
090408,HUAMATAMBO,CASTROVIRREYNA,HUANCAVELICA,55.3,2.64,146,3508.69585987261,>3500,0,3698.00236966825,0,0
090409,MOLLEPAMPA,CASTROVIRREYNA,HUANCAVELICA,170.5,1.31,223,3511.56097560976,>3500,0,10472.4686737185,0,0
090410,SAN JUAN,CASTROVIRREYNA,HUANCAVELICA,195.5,1,196,2575.57612612613,2500-3500,0,6938.22295514512,0,0
090411,SANTA ANA,CASTROVIRREYNA,HUANCAVELICA,643,8.75,5626,4716.956694532,>3500,2,7124.66704288939,280.714872422853,39.4991507682585
090412,TANTARA,CASTROVIRREYNA,HUANCAVELICA,111.2,2.75,306,3414.65131056394,2500-3500,0,6074.05150214592,0,0
090413,TICRAPO,CASTROVIRREYNA,HUANCAVELICA,182.4,1.76,321,3132.37969201155,2500-3500,0,13762.161209068,0,0
090501,CHURCAMPA,CHURCAMPA,HUANCAVELICA,135,5.94,802,3352.63405088063,2500-3500,0,48690.1416696784,0,0
090502,ANCO,CHURCAMPA,HUANCAVELICA,149.2,6.27,935,3608.95513577332,>3500,0,51476.3434531886,0,0
090503,CHINCHIHUASI,CHURCAMPA,HUANCAVELICA,161.6,9.41,1521,3278.17094483889,2500-3500,0,16065.7352793156,0,0
090504,EL CARMEN,CHURCAMPA,HUANCAVELICA,76.8,4.3,330,3471.13402061856,2500-3500,0,22163.4755434783,0,0
090505,LA MERCED,CHURCAMPA,HUANCAVELICA,72.8,3.61,263,2755.34184914842,2500-3500,0,10643.0212224109,0,0
090506,LOCROJA,CHURCAMPA,HUANCAVELICA,92.2,2.49,230,3611.43403441683,>3500,1,30152.0877192983,33.1651993490311,483.091787439614
090507,PAUCARBAMBA,CHURCAMPA,HUANCAVELICA,97.4,3.42,333,3826.93829401089,>3500,1,37345.8945862676,26.7767049384783,333.667000333667
090508,SAN MIGUEL DE MAYOCC,CHURCAMPA,HUANCAVELICA,29.3,4.68,137,2705.24316109423,2500-3500,0,6515.74131274131,0,0
