UBIGEO,nombre,anio,poblacion
060411,LLAMA,2022,7278
060411,LLAMA,2023,7213
060411,LLAMA,2024,7143
060411,LLAMA,2025,7074
060411,LLAMA,2026,7003
060412,MIRACOSTA,2017,3383.18751875188
060412,MIRACOSTA,2018,3358
060412,MIRACOSTA,2019,3333
060412,MIRACOSTA,2020,3300
060412,MIRACOSTA,2021,3272
060412,MIRACOSTA,2022,3239
060412,MIRACOSTA,2023,3203
060412,MIRACOSTA,2024,3165
060412,MIRACOSTA,2025,3128
060412,MIRACOSTA,2026,3090
060413,PACCHA,2017,4728.205957994
060413,PACCHA,2018,4697
060413,PACCHA,2019,4666
060413,PACCHA,2020,4621
060413,PACCHA,2021,4584
060413,PACCHA,2022,4540
060413,PACCHA,2023,4492
060413,PACCHA,2024,4442
060413,PACCHA,2025,4392
060413,PACCHA,2026,4341
060414,PION,2017,1296.46153846154
060414,PION,2018,1272
060414,PION,2019,1248
060414,PION,2020,1222
060414,PION,2021,1197
060414,PION,2022,1171
060414,PION,2023,1144
060414,PION,2024,1116
060414,PION,2025,1089
060414,PION,2026,1062
060415,QUEROCOTO,2017,8885.01365226222
060415,QUEROCOTO,2018,8874
060415,QUEROCOTO,2019,8863
060415,QUEROCOTO,2020,8826
060415,QUEROCOTO,2021,8803
060415,QUEROCOTO,2022,8768
060415,QUEROCOTO,2023,8723
060415,QUEROCOTO,2024,8674
060415,QUEROCOTO,2025,8624
060415,QUEROCOTO,2026,8572
060416,SAN JUAN DE LICUPIS,2017,1002.0495951417
060416,SAN JUAN DE LICUPIS,2018,995
060416,SAN JUAN DE LICUPIS,2019,988
060416,SAN JUAN DE LICUPIS,2020,977
060416,SAN JUAN DE LICUPIS,2021,968
060416,SAN JUAN DE LICUPIS,2022,958
060416,SAN JUAN DE LICUPIS,2023,947
060416,SAN JUAN DE LICUPIS,2024,935
060416,SAN JUAN DE LICUPIS,2025,924
060416,SAN JUAN DE LICUPIS,2026,912
060417,TACABAMBA,2017,17123.0976854599
060417,TACABAMBA,2018,16986
060417,TACABAMBA,2019,16850
060417,TACABAMBA,2020,16668
060417,TACABAMBA,2021,16513
060417,TACABAMBA,2022,16334
060417,TACABAMBA,2023,16140
060417,TACABAMBA,2024,15938
060417,TACABAMBA,2025,15736
060417,TACABAMBA,2026,15533
060418,TOCMOCHE,2017,902.040449438202
060418,TOCMOCHE,2018,896
060418,TOCMOCHE,2019,890
060418,TOCMOCHE,2020,880
060418,TOCMOCHE,2021,872
060418,TOCMOCHE,2022,864
060418,TOCMOCHE,2023,855
060418,TOCMOCHE,2024,846
060418,TOCMOCHE,2025,833
060418,TOCMOCHE,2026,824
060419,CHALAMARCA,2017,9834.20782019704
060419,CHALAMARCA,2018,9789
060419,CHALAMARCA,2019,9744
060419,CHALAMARCA,2020,9670
060419,CHALAMARCA,2021,9612
060419,CHALAMARCA,2022,9541
060419,CHALAMARCA,2023,9460
060419,CHALAMARCA,2024,9374
060419,CHALAMARCA,2025,9288
060419,CHALAMARCA,2026,9200
060501,CONTUMAZA,2017,8173.11848107508
060501,CONTUMAZA,2018,8142
060501,CONTUMAZA,2019,8111
060501,CONTUMAZA,2020,8061
060501,CONTUMAZA,2021,8017
060501,CONTUMAZA,2022,7945
060501,CONTUMAZA,2023,7855
060501,CONTUMAZA,2024,7756
060501,CONTUMAZA,2025,7655
060501,CONTUMAZA,2026,7550
060502,CHILETE,2017,2829.19008264463
060502,CHILETE,2018,2806
060502,CHILETE,2019,2783
060502,CHILETE,2020,2752
060502,CHILETE,2021,2721
060502,CHILETE,2022,2669
060502,CHILETE,2023,2604
060502,CHILETE,2024,2531
060502,CHILETE,2025,2458
060502,CHILETE,2026,2384
060503,CUPISNIQUE,2017,1433.05724381625
060503,CUPISNIQUE,2018,1424
060503,CUPISNIQUE,2019,1415
060503,CUPISNIQUE,2020,1402
060503,CUPISNIQUE,2021,1389
060503,CUPISNIQUE,2022,1369
060503,CUPISNIQUE,2023,1343
060503,CUPISNIQUE,2024,1314
060503,CUPISNIQUE,2025,1285
060503,CUPISNIQUE,2026,1255
060504,GUZMANGO,2017,2856.00035038542
060504,GUZMANGO,2018,2855
060504,GUZMANGO,2019,2854
060504,GUZMANGO,2020,2845
060504,GUZMANGO,2021,2842
060504,GUZMANGO,2022,2835
060504,GUZMANGO,2023,2828
060504,GUZMANGO,2024,2819
060504,GUZMANGO,2025,2811
060504,GUZMANGO,2026,2803
060505,SAN BENITO,2017,3577.05436893204
060505,SAN BENITO,2018,3591
060505,SAN BENITO,2019,3605
060505,SAN BENITO,2020,3607
060505,SAN BENITO,2021,3608
060505,SAN BENITO,2022,3612
060505,SAN BENITO,2023,3617
060505,SAN BENITO,2024,3622
060505,SAN BENITO,2025,3628
060505,SAN BENITO,2026,3635
060506,SANTA CRUZ DE TOLEDO,2017,1064.02371916509
060506,SANTA CRUZ DE TOLEDO,2018,1059
060506,SANTA CRUZ DE TOLEDO,2019,1054
060506,SANTA CRUZ DE TOLEDO,2020,1047
060506,SANTA CRUZ DE TOLEDO,2021,1040
060506,SANTA CRUZ DE TOLEDO,2022,1030
060506,SANTA CRUZ DE TOLEDO,2023,1017
060506,SANTA CRUZ DE TOLEDO,2024,1002
060506,SANTA CRUZ DE TOLEDO,2025,986
060506,SANTA CRUZ DE TOLEDO,2026,970
060507,TANTARICA,2017,2613.08513053349
060507,TANTARICA,2018,2628
060507,TANTARICA,2019,2643
060507,TANTARICA,2020,2650
060507,TANTARICA,2021,2651
060507,TANTARICA,2022,2653
060507,TANTARICA,2023,2655
060507,TANTARICA,2024,2659
060507,TANTARICA,2025,2663
060507,TANTARICA,2026,2667
060508,YONAN,2017,7127.20479364629
060508,YONAN,2018,7089
060508,YONAN,2019,7051
060508,YONAN,2020,6993
060508,YONAN,2021,6940
060508,YONAN,2022,6851
060508,YONAN,2023,6739
060508,YONAN,2024,6616
060508,YONAN,2025,6489
060508,YONAN,2026,6362
060601,CUTERVO,2017,51484.0094090202
060601,CUTERVO,2018,51462
060601,CUTERVO,2019,51440
060601,CUTERVO,2020,51272
060601,CUTERVO,2021,51313
060601,CUTERVO,2022,51275
060601,CUTERVO,2023,51182
060601,CUTERVO,2024,51053
060601,CUTERVO,2025,50915
060601,CUTERVO,2026,50762
060602,CALLAYUC,2017,9778.18196822777
060602,CALLAYUC,2018,9736
060602,CALLAYUC,2019,9694
060602,CALLAYUC,2020,9627
060602,CALLAYUC,2021,9598
060602,CALLAYUC,2022,9554
060602,CALLAYUC,2023,9501
060602,CALLAYUC,2024,9442
060602,CALLAYUC,2025,9381
060602,CALLAYUC,2026,9318
060603,CHOROS,2017,3338.06801692866
060603,CHOROS,2018,3323
060603,CHOROS,2019,3308
060603,CHOROS,2020,3286
060603,CHOROS,2021,3277
060603,CHOROS,2022,3262
060603,CHOROS,2023,3246
060603,CHOROS,2024,3226
060603,CHOROS,2025,3206
060603,CHOROS,2026,3185
060604,CUJILLO,2017,2637.16994219653
060604,CUJILLO,2018,2616
060604,CUJILLO,2019,2595
060604,CUJILLO,2020,2569
060604,CUJILLO,2021,2552
060604,CUJILLO,2022,2532
060604,CUJILLO,2023,2509
060604,CUJILLO,2024,2485
060604,CUJILLO,2025,2461
060604,CUJILLO,2026,2437
060605,LA RAMADA,2017,4122.50223214286
060605,LA RAMADA,2018,4077
060605,LA RAMADA,2019,4032
060605,LA RAMADA,2020,3977
060605,LA RAMADA,2021,3940
060605,LA RAMADA,2022,3897
060605,LA RAMADA,2023,3849
060605,LA RAMADA,2024,3800
060605,LA RAMADA,2025,3751
060605,LA RAMADA,2026,3701
060606,PIMPINGOS,2017,5336.8629373318
060606,PIMPINGOS,2018,5269
060606,PIMPINGOS,2019,5202
060606,PIMPINGOS,2020,5121
060606,PIMPINGOS,2021,5063
060606,PIMPINGOS,2022,4998
060606,PIMPINGOS,2023,4927
060606,PIMPINGOS,2024,4856
060606,PIMPINGOS,2025,4784
060606,PIMPINGOS,2026,4712
060607,QUEROCOTILLO,2017,14042.8439835849
060607,QUEROCOTILLO,2018,13843
060607,QUEROCOTILLO,2019,13646
060607,QUEROCOTILLO,2020,13416
060607,QUEROCOTILLO,2021,13241
060607,QUEROCOTILLO,2022,13051
060607,QUEROCOTILLO,2023,12849
060607,QUEROCOTILLO,2024,12641
060607,QUEROCOTILLO,2025,12435
060607,QUEROCOTILLO,2026,12228
060608,SAN ANDRES DE CUTERVO,2017,4486.00068917988
060608,SAN ANDRES DE CUTERVO,2018,4419
060608,SAN ANDRES DE CUTERVO,2019,4353
060608,SAN ANDRES DE CUTERVO,2020,4276
060608,SAN ANDRES DE CUTERVO,2021,4219
060608,SAN ANDRES DE CUTERVO,2022,4155
060608,SAN ANDRES DE CUTERVO,2023,4087
060608,SAN ANDRES DE CUTERVO,2024,4020
060608,SAN ANDRES DE CUTERVO,2025,3952
060608,SAN ANDRES DE CUTERVO,2026,3883
060609,SAN JUAN DE CUTERVO,2017,1916.1922257721
060609,SAN JUAN DE CUTERVO,2018,1897
060609,SAN JUAN DE CUTERVO,2019,1878
060609,SAN JUAN DE CUTERVO,2020,1856
060609,SAN JUAN DE CUTERVO,2021,1840
060609,SAN JUAN DE CUTERVO,2022,1822
060609,SAN JUAN DE CUTERVO,2023,1803
060609,SAN JUAN DE CUTERVO,2024,1782
060609,SAN JUAN DE CUTERVO,2025,1761
060609,SAN JUAN DE CUTERVO,2026,1739
060610,SAN LUIS DE LUCMA,2017,3188.1737854581
060610,SAN LUIS DE LUCMA,2018,3127
060610,SAN LUIS DE LUCMA,2019,3067
060610,SAN LUIS DE LUCMA,2020,2999
060610,SAN LUIS DE LUCMA,2021,2945
060610,SAN LUIS DE LUCMA,2022,2888
060610,SAN LUIS DE LUCMA,2023,2828
060610,SAN LUIS DE LUCMA,2024,2768
060610,SAN LUIS DE LUCMA,2025,2708
060610,SAN LUIS DE LUCMA,2026,2650
060611,SANTA CRUZ,2017,2781.42609657206
060611,SANTA CRUZ,2018,2747
060611,SANTA CRUZ,2019,2713
060611,SANTA CRUZ,2020,2671
060611,SANTA CRUZ,2021,2641
060611,SANTA CRUZ,2022,2608
060611,SANTA CRUZ,2023,2572
060611,SANTA CRUZ,2024,2534
060611,SANTA CRUZ,2025,2497
060611,SANTA CRUZ,2026,2461
060612,SANTO DOMINGO DE LA CAPILLA,2017,5100.11401425178
060612,SANTO DOMINGO DE LA CAPILLA,2018,5076
060612,SANTO DOMINGO DE LA CAPILLA,2019,5052
060612,SANTO DOMINGO DE LA CAPILLA,2020,5015
060612,SANTO DOMINGO DE LA CAPILLA,2021,4999
060612,SANTO DOMINGO DE LA CAPILLA,2022,4974
060612,SANTO DOMINGO DE LA CAPILLA,2023,4944
060612,SANTO DOMINGO DE LA CAPILLA,2024,4912
060612,SANTO DOMINGO DE LA CAPILLA,2025,4878
060612,SANTO DOMINGO DE LA CAPILLA,2026,4845
060613,SANTO TOMAS,2017,7730.15992167102
060613,SANTO TOMAS,2018,7695
060613,SANTO TOMAS,2019,7660
060613,SANTO TOMAS,2020,7603
060613,SANTO TOMAS,2021,7577
060613,SANTO TOMAS,2022,7541
060613,SANTO TOMAS,2023,7496
060613,SANTO TOMAS,2024,7446
060613,SANTO TOMAS,2025,7397
060613,SANTO TOMAS,2026,7344
060614,SOCOTA,2017,9478.05625606208
060614,SOCOTA,2018,9378
060614,SOCOTA,2019,9279
060614,SOCOTA,2020,9156
060614,SOCOTA,2021,9072
060614,SOCOTA,2022,8975
060614,SOCOTA,2023,8869
060614,SOCOTA,2024,8760
060614,SOCOTA,2025,8649
060614,SOCOTA,2026,8539
060615,TORIBIO CASANOVA,2017,1177.51018600531
060615,TORIBIO CASANOVA,2018,1153
060615,TORIBIO CASANOVA,2019,1129
060615,TORIBIO CASANOVA,2020,1104
060615,TORIBIO CASANOVA,2021,1084
060615,TORIBIO CASANOVA,2022,1062
060615,TORIBIO CASANOVA,2023,1040
060615,TORIBIO CASANOVA,2024,1018
060615,TORIBIO CASANOVA,2025,997
060615,TORIBIO CASANOVA,2026,977
060701,BAMBAMARCA,2017,65481.6270110792
060701,BAMBAMARCA,2018,65279
060701,BAMBAMARCA,2019,65077
060701,BAMBAMARCA,2020,64702
060701,BAMBAMARCA,2021,64343
060701,BAMBAMARCA,2022,63780
060701,BAMBAMARCA,2023,63076
060701,BAMBAMARCA,2024,62299
060701,BAMBAMARCA,2025,61515
060701,BAMBAMARCA,2026,60716
060702,CHUGUR,2017,3075.43156843157
060702,CHUGUR,2018,3039
060702,CHUGUR,2019,3003
060702,CHUGUR,2020,2959
060702,CHUGUR,2021,2917
060702,CHUGUR,2022,2866
060702,CHUGUR,2023,2809
060702,CHUGUR,2024,2751
060702,CHUGUR,2025,2691
060702,CHUGUR,2026,2633
060703,HUALGAYOC,2017,16300.0000613572
060703,HUALGAYOC,2018,16299
060703,HUALGAYOC,2019,16298
060703,HUALGAYOC,2020,16252
060703,HUALGAYOC,2021,16213
060703,HUALGAYOC,2022,16120
060703,HUALGAYOC,2023,15993
060703,HUALGAYOC,2024,15846
060703,HUALGAYOC,2025,15697
060703,HUALGAYOC,2026,15544
060801,JAEN,2017,100564.176512299
060801,JAEN,2018,102445
060801,JAEN,2019,104361
060801,JAEN,2020,106009
060801,JAEN,2021,107039
060801,JAEN,2022,107925
060801,JAEN,2023,108709
060801,JAEN,2024,109435
060801,JAEN,2025,110148
060801,JAEN,2026,110846
060802,BELLAVISTA,2017,16111.6253294918
060802,BELLAVISTA,2018,16212
060802,BELLAVISTA,2019,16313
060802,BELLAVISTA,2020,16370
060802,BELLAVISTA,2021,16428
060802,BELLAVISTA,2022,16464
060802,BELLAVISTA,2023,16484
060802,BELLAVISTA,2024,16496
060802,BELLAVISTA,2025,16507
060802,BELLAVISTA,2026,16515
060803,CHONTALI,2017,10284.1951995373
060803,CHONTALI,2018,10329
060803,CHONTALI,2019,10374
060803,CHONTALI,2020,10391
060803,CHONTALI,2021,10435
060803,CHONTALI,2022,10464
060803,CHONTALI,2023,10484
060803,CHONTALI,2024,10499
060803,CHONTALI,2025,10512
060803,CHONTALI,2026,10524
060804,COLASAY,2017,10725.1737945296
060804,COLASAY,2018,10682
060804,COLASAY,2019,10639
060804,COLASAY,2020,10567
060804,COLASAY,2021,10498
060804,COLASAY,2022,10414
060804,COLASAY,2023,10321
060804,COLASAY,2024,10223
060804,COLASAY,2025,10124
060804,COLASAY,2026,10025
060805,HUABAL,2017,8638.75818611455
060805,HUABAL,2018,8762
060805,HUABAL,2019,8887
060805,HUABAL,2020,8989
060805,HUABAL,2021,9021
060805,HUABAL,2022,9041
060805,HUABAL,2023,9052
060805,HUABAL,2024,9059
060805,HUABAL,2025,9065
060805,HUABAL,2026,9069
060806,LAS PIRIAS,2017,4551.26509413547
060806,LAS PIRIAS,2018,4586
060806,LAS PIRIAS,2019,4621
060806,LAS PIRIAS,2020,4643
060806,LAS PIRIAS,2021,4660
060806,LAS PIRIAS,2022,4670
060806,LAS PIRIAS,2023,4676
060806,LAS PIRIAS,2024,4680
060806,LAS PIRIAS,2025,4683
060806,LAS PIRIAS,2026,4685
060807,POMAHUACA,2017,9091.39083704267
060807,POMAHUACA,2018,9151
060807,POMAHUACA,2019,9211
060807,POMAHUACA,2020,9245
060807,POMAHUACA,2021,9278
060807,POMAHUACA,2022,9299
060807,POMAHUACA,2023,9311
060807,POMAHUACA,2024,9319
060807,POMAHUACA,2025,9325
060807,POMAHUACA,2026,9330
060808,PUCARA,2017,6883.0036374218
060808,PUCARA,2018,6878
060808,PUCARA,2019,6873
060808,PUCARA,2020,6850
060808,PUCARA,2021,6873
060808,PUCARA,2022,6888
060808,PUCARA,2023,6895
060808,PUCARA,2024,6899
060808,PUCARA,2025,6903
060808,PUCARA,2026,6905
060809,SALLIQUE,2017,7548.00477707006
060809,SALLIQUE,2018,7542
060809,SALLIQUE,2019,7536
060809,SALLIQUE,2020,7509
060809,SALLIQUE,2021,7509
060809,SALLIQUE,2022,7502
060809,SALLIQUE,2023,7490
060809,SALLIQUE,2024,7474
060809,SALLIQUE,2025,7459
060809,SALLIQUE,2026,7443
060810,SAN FELIPE,2017,4927.7238511125
060810,SAN FELIPE,2018,4868
060810,SAN FELIPE,2019,4809
060810,SAN FELIPE,2020,4740
060810,SAN FELIPE,2021,4662
060810,SAN FELIPE,2022,4577
060810,SAN FELIPE,2023,4490
060810,SAN FELIPE,2024,4398
060810,SAN FELIPE,2025,4306
060810,SAN FELIPE,2026,4215
060811,SAN JOSE DEL ALTO,2017,7736.57607739666
060811,SAN JOSE DEL ALTO,2018,7847
060811,SAN JOSE DEL ALTO,2019,7959
060811,SAN JOSE DEL ALTO,2020,8050
060811,SAN JOSE DEL ALTO,2021,8114
060811,SAN JOSE DEL ALTO,2022,8151
060811,SAN JOSE DEL ALTO,2023,8169
060811,SAN JOSE DEL ALTO,2024,8177
060811,SAN JOSE DEL ALTO,2025,8185
060811,SAN JOSE DEL ALTO,2026,8188
060812,SANTA ROSA,2017,10721.1736521242
060812,SANTA ROSA,2018,10609
060812,SANTA ROSA,2019,10498
060812,SANTA ROSA,2020,10361
060812,SANTA ROSA,2021,10212
060812,SANTA ROSA,2022,10050
060812,SANTA ROSA,2023,9878
060812,SANTA ROSA,2024,9702
060812,SANTA ROSA,2025,9525
060812,SANTA ROSA,2026,9348
060901,SAN IGNACIO,2017,37998.6590644459
060901,SAN IGNACIO,2018,38745
060901,SAN IGNACIO,2019,39506
060901,SAN IGNACIO,2020,40171
060901,SAN IGNACIO,2021,40710
060901,SAN IGNACIO,2022,41202
060901,SAN IGNACIO,2023,41664
060901,SAN IGNACIO,2024,42102
060901,SAN IGNACIO,2025,42546
060901,SAN IGNACIO,2026,42984
060902,CHIRINOS,2017,15290.7436759019
060902,CHIRINOS,2018,15530
060902,CHIRINOS,2019,15773
060902,CHIRINOS,2020,15974
060902,CHIRINOS,2021,16121
060902,CHIRINOS,2022,16246
060902,CHIRINOS,2023,16354
060902,CHIRINOS,2024,16454
060902,CHIRINOS,2025,16553
060902,CHIRINOS,2026,16650
060903,HUARANGO,2017,18982.621549611
060903,HUARANGO,2018,18874
060903,HUARANGO,2019,18766
060903,HUARANGO,2020,18607
060903,HUARANGO,2021,18384
060903,HUARANGO,2022,18131
060903,HUARANGO,2023,17856
060903,HUARANGO,2024,17563
060903,HUARANGO,2025,17260
060903,HUARANGO,2026,16954
060904,LA COIPA,2017,20527.0675161658
060904,LA COIPA,2018,20778
060904,LA COIPA,2019,21032
060904,LA COIPA,2020,21229
060904,LA COIPA,2021,21354
060904,LA COIPA,2022,21446
060904,LA COIPA,2023,21516
060904,LA COIPA,2024,21573
060904,LA COIPA,2025,21625
060904,LA COIPA,2026,21674
060905,NAMBALLE,2017,9964.00090270812
060905,NAMBALLE,2018,9967
060905,NAMBALLE,2019,9970
060905,NAMBALLE,2020,9945
060905,NAMBALLE,2021,9885
060905,NAMBALLE,2022,9809
060905,NAMBALLE,2023,9719
060905,NAMBALLE,2024,9621
060905,NAMBALLE,2025,9517
060905,NAMBALLE,2026,9412
060906,SAN JOSE DE LOURDES,2017,19384.7699549527
060906,SAN JOSE DE LOURDES,2018,19570
060906,SAN JOSE DE LOURDES,2019,19757
060906,SAN JOSE DE LOURDES,2020,19890
060906,SAN JOSE DE LOURDES,2021,19955
060906,SAN JOSE DE LOURDES,2022,19989
060906,SAN JOSE DE LOURDES,2023,20001
060906,SAN JOSE DE LOURDES,2024,20013
060906,SAN JOSE DE LOURDES,2025,20025
060906,SAN JOSE DE LOURDES,2026,20033
060907,TABACONAS,2017,19322.6286407767
060907,TABACONAS,2018,19548
060907,TABACONAS,2019,19776
060907,TABACONAS,2020,19954
060907,TABACONAS,2021,20068
060907,TABACONAS,2022,20155
060907,TABACONAS,2023,20224
060907,TABACONAS,2024,20284
060907,TABACONAS,2025,20345
060907,TABACONAS,2026,20403
061001,PEDRO GALVEZ,2017,20998.8845724388
061001,PEDRO GALVEZ,2018,21245
061001,PEDRO GALVEZ,2019,21494
061001,PEDRO GALVEZ,2020,21685
061001,PEDRO GALVEZ,2021,21941
061001,PEDRO GALVEZ,2022,22165
061001,PEDRO GALVEZ,2023,22367
061001,PEDRO GALVEZ,2024,22545
061001,PEDRO GALVEZ,2025,22715
061001,PEDRO GALVEZ,2026,22882
061002,CHANCAY,2017,3110.03918393782
061002,CHANCAY,2018,3099
061002,CHANCAY,2019,3088
061002,CHANCAY,2020,3069
061002,CHANCAY,2021,3058
061002,CHANCAY,2022,3042
061002,CHANCAY,2023,3023
061002,CHANCAY,2024,3003
061002,CHANCAY,2025,2982
061002,CHANCAY,2026,2961
061003,EDUARDO VILLANUEVA,2017,2832.7425210084
061003,EDUARDO VILLANUEVA,2018,2903
061003,EDUARDO VILLANUEVA,2019,2975
061003,EDUARDO VILLANUEVA,2020,3039
061003,EDUARDO VILLANUEVA,2021,3114
061003,EDUARDO VILLANUEVA,2022,3186
061003,EDUARDO VILLANUEVA,2023,3254
061003,EDUARDO VILLANUEVA,2024,3323
061003,EDUARDO VILLANUEVA,2025,3393
061003,EDUARDO VILLANUEVA,2026,3462
061004,GREGORIO PITA,2017,5530.81680545042
061004,GREGORIO PITA,2018,5406
061004,GREGORIO PITA,2019,5284
061004,GREGORIO PITA,2020,5150
061004,GREGORIO PITA,2021,5035
061004,GREGORIO PITA,2022,4913
061004,GREGORIO PITA,2023,4791
061004,GREGORIO PITA,2024,4667
061004,GREGORIO PITA,2025,4545
061004,GREGORIO PITA,2026,4422
061005,ICHOCAN,2017,2003.03220936085
061005,ICHOCAN,2018,1995
061005,ICHOCAN,2019,1987
061005,ICHOCAN,2020,1971
061005,ICHOCAN,2021,1961
061005,ICHOCAN,2022,1950
061005,ICHOCAN,2023,1935
061005,ICHOCAN,2024,1920
061005,ICHOCAN,2025,1905
061005,ICHOCAN,2026,1890
061006,JOSE MANUEL QUIROZ,2017,3736.29673024523
061006,JOSE MANUEL QUIROZ,2018,3703
061006,JOSE MANUEL QUIROZ,2019,3670
061006,JOSE MANUEL QUIROZ,2020,3627
061006,JOSE MANUEL QUIROZ,2021,3595
061006,JOSE MANUEL QUIROZ,2022,3558
061006,JOSE MANUEL QUIROZ,2023,3516
061006,JOSE MANUEL QUIROZ,2024,3473
061006,JOSE MANUEL QUIROZ,2025,3430
061006,JOSE MANUEL QUIROZ,2026,3386
061007,JOSE SABOGAL,2017,13059.1099352874
061007,JOSE SABOGAL,2018,13097
061007,JOSE SABOGAL,2019,13135
061007,JOSE SABOGAL,2020,13137
061007,JOSE SABOGAL,2021,13178
061007,JOSE SABOGAL,2022,13198
061007,JOSE SABOGAL,2023,13204
061007,JOSE SABOGAL,2024,13210
061007,JOSE SABOGAL,2025,13216
061007,JOSE SABOGAL,2026,13220
061101,SAN MIGUEL,2017,14353.6105032823
061101,SAN MIGUEL,2018,14260
061101,SAN MIGUEL,2019,14167
061101,SAN MIGUEL,2020,14036
061101,SAN MIGUEL,2021,13919
061101,SAN MIGUEL,2022,13767
061101,SAN MIGUEL,2023,13596
061101,SAN MIGUEL,2024,13414
061101,SAN MIGUEL,2025,13234
061101,SAN MIGUEL,2026,13053
061102,BOLIVAR,2017,1382.39595808383
061102,BOLIVAR,2018,1359
061102,BOLIVAR,2019,1336
061102,BOLIVAR,2020,1310
061102,BOLIVAR,2021,1285
061102,BOLIVAR,2022,1252
061102,BOLIVAR,2023,1216
061102,BOLIVAR,2024,1178
061102,BOLIVAR,2025,1141
061102,BOLIVAR,2026,1103
061103,CALQUIS,2017,4301.00209545984
061103,CALQUIS,2018,4298
061103,CALQUIS,2019,4295
061103,CALQUIS,2020,4281
061103,CALQUIS,2021,4273
061103,CALQUIS,2022,4260
061103,CALQUIS,2023,4245
061103,CALQUIS,2024,4228
061103,CALQUIS,2025,4210
061103,CALQUIS,2026,4194
061104,CATILLUC,2017,2925.42907180385
061104,CATILLUC,2018,2890
061104,CATILLUC,2019,2855
061104,CATILLUC,2020,2813
061104,CATILLUC,2021,2772
061104,CATILLUC,2022,2721
061104,CATILLUC,2023,2664
061104,CATILLUC,2024,2604
061104,CATILLUC,2025,2543
061104,CATILLUC,2026,2484
061105,EL PRADO,2017,1718.21488095238
061105,EL PRADO,2018,1699
061105,EL PRADO,2019,1680
061105,EL PRADO,2020,1657
061105,EL PRADO,2021,1635
061105,EL PRADO,2022,1608
061105,EL PRADO,2023,1575
061105,EL PRADO,2024,1543
061105,EL PRADO,2025,1510
061105,EL PRADO,2026,1477
061106,LA FLORIDA,2017,2239.24122207022
061106,LA FLORIDA,2018,2216
061106,LA FLORIDA,2019,2193
061106,LA FLORIDA,2020,2165
061106,LA FLORIDA,2021,2138
061106,LA FLORIDA,2022,2105
061106,LA FLORIDA,2023,2066
061106,LA FLORIDA,2024,2026
061106,LA FLORIDA,2025,1986
061106,LA FLORIDA,2026,1946
061107,LLAPA,2017,4745.67688322901
061107,LLAPA,2018,4689
061107,LLAPA,2019,4633
061107,LLAPA,2020,4563
061107,LLAPA,2021,4497
061107,LLAPA,2022,4414
061107,LLAPA,2023,4320
061107,LLAPA,2024,4221
061107,LLAPA,2025,4123
061107,LLAPA,2026,4025
061108,NANCHOC,2017,1375.00072833212
061108,NANCHOC,2018,1374
061108,NANCHOC,2019,1373
061108,NANCHOC,2020,1370
061108,NANCHOC,2021,1368
061108,NANCHOC,2022,1365
061108,NANCHOC,2023,1361
061108,NANCHOC,2024,1356
061108,NANCHOC,2025,1352
061108,NANCHOC,2026,1348
061109,NIEPOS,2017,3510.67460553736
061109,NIEPOS,2018,3434
061109,NIEPOS,2019,3359
061109,NIEPOS,2020,3276
061109,NIEPOS,2021,3193
061109,NIEPOS,2022,3089
061109,NIEPOS,2023,2973
061109,NIEPOS,2024,2851
061109,NIEPOS,2025,2731
061109,NIEPOS,2026,2611
061110,SAN GREGORIO,2017,2319.07370257305
061110,SAN GREGORIO,2018,2306
061110,SAN GREGORIO,2019,2293
061110,SAN GREGORIO,2020,2274
061110,SAN GREGORIO,2021,2257
061110,SAN GREGORIO,2022,2236
061110,SAN GREGORIO,2023,2211
061110,SAN GREGORIO,2024,2185
061110,SAN GREGORIO,2025,2159
061110,SAN GREGORIO,2026,2132
061111,SAN SILVESTRE DE COCHAN,2017,3899.92065591114
061111,SAN SILVESTRE DE COCHAN,2018,3840
061111,SAN SILVESTRE DE COCHAN,2019,3781
061111,SAN SILVESTRE DE COCHAN,2020,3711
061111,SAN SILVESTRE DE COCHAN,2021,3643
061111,SAN SILVESTRE DE COCHAN,2022,3558
061111,SAN SILVESTRE DE COCHAN,2023,3463
061111,SAN SILVESTRE DE COCHAN,2024,3362
061111,SAN SILVESTRE DE COCHAN,2025,3262
061111,SAN SILVESTRE DE COCHAN,2026,3163
061112,TONGOD,2017,2872.74432677761
061112,TONGOD,2018,2756
061112,TONGOD,2019,2644
061112,TONGOD,2020,2530
061112,TONGOD,2021,2402
061112,TONGOD,2022,2274
061112,TONGOD,2023,2144
061112,TONGOD,2024,2014
061112,TONGOD,2025,1884
061112,TONGOD,2026,1755
061113,UNION AGUA BLANCA,2017,3245.40844626536
061113,UNION AGUA BLANCA,2018,3209
061113,UNION AGUA BLANCA,2019,3173
061113,UNION AGUA BLANCA,2020,3128
061113,UNION AGUA BLANCA,2021,3086
061113,UNION AGUA BLANCA,2022,3032
061113,UNION AGUA BLANCA,2023,2971
061113,UNION AGUA BLANCA,2024,2907
061113,UNION AGUA BLANCA,2025,2845
061113,UNION AGUA BLANCA,2026,2781
061201,SAN PABLO,2017,13377.1188972282
061201,SAN PABLO,2018,13417
061201,SAN PABLO,2019,13457
061201,SAN PABLO,2020,13460
061201,SAN PABLO,2021,13372
061201,SAN PABLO,2022,13263
061201,SAN PABLO,2023,13142
061201,SAN PABLO,2024,13011
